104857600, 10000, 389, 263239.074550
104857600, 100000, 379, 270184.696570
104857600, 1000000, 389, 263239.074550
104857600, 1000000, 393, 260559.796438
104857600, 10000000, 409, 250366.748166
104857600, 100000000, 447, 229082.774049
104857600, 1000000000, 3234, 31663.574521
